source_id,label,is_anomaly,windows,duration_s,mean_score,max_score,alarm_windows,alarm_fraction,detected
rfly_0d44191ed80d2359f5bf,Propeller,1,584,58.3,1.0716681406922537,48.20392990112305,17,0.02910958904109589,1
rfly_0d8c25ca60f52a6e6148,Sensor,1,694,69.3,-1.0289015567697777,6.607288360595703,0,0.0,0
rfly_0e38d0db337c675a3d33,NoFault,0,544,54.3,-0.5050920826979028,2.8304243087768555,0,0.0,0
rfly_0f91318175b2ee243327,Motor,1,1234,123.3,3.335410690541127,348.0618896484375,98,0.07941653160453808,1
rfly_0fba61b38e9a43d39d61,Propeller,1,585,58.4,1.1753808395093324,9.51462173461914,0,0.0,0
rfly_0fee55d2b789d29430e2,Motor,1,1182,118.1,1.403996775161582,290.3305358886719,42,0.03553299492385787,1
rfly_107cabca6594d820c500,Sensor,1,637,63.599999999999994,8.195924277582574,168.1233367919922,80,0.12558869701726844,1
rfly_109b90c8734d1a23dae8,NoFault,0,670,66.89999999999999,-1.0471811977189047,32.16151809692383,1,0.0014925373134328358,1
rfly_10d16d00712e3465f55c,Sensor,1,1038,103.7,2.0601032854675028,192.27223205566406,10,0.009633911368015413,1
rfly_10d406a7b52f21a58109,Propeller,1,927,92.6,-0.2814770198819964,251.6766357421875,9,0.009708737864077669,1
rfly_10e36a8cf4820408d02c,Propeller,1,563,56.199999999999996,26.344839966688866,66.79615783691406,366,0.650088809946714,1
rfly_10e7a12a9318a6d9d240,Motor,1,1224,122.3,3.0720310874269616,276.5474548339844,61,0.049836601307189546,1
rfly_1189d46946d75a0b2bf4,Propeller,1,551,55.0,7.204102350936394,64.03185272216797,188,0.3411978221415608,1
rfly_11905ef8543749a2961f,Sensor,1,600,59.9,0.2883866821291546,5.813160419464111,0,0.0,0
rfly_1236cff7e1bee6f7db73,Sensor,1,1065,106.39999999999999,3.6274066857953158,414.3157958984375,78,0.07323943661971831,1
rfly_126374e1fcef0e431ab1,Sensor,1,692,69.1,-1.026679686577506,7.724083423614502,0,0.0,0
rfly_12bdfbeb5f2f1c79bb57,NoFault,0,544,54.3,0.9294743354377502,50.44682312011719,2,0.003676470588235294,1
rfly_12c761973503e5943de5,Environment,1,746,74.5,4.387351250502246,191.67156982421875,114,0.15281501340482573,1
rfly_12ecb3d3eaf7ffa52c89,Propeller,1,930,92.89999999999999,2.8801366652487226,168.01622009277344,25,0.026881720430107527,1
rfly_134cec52d5239608f530,Environment,1,1249,124.8,-0.09607833011554565,96.4283218383789,5,0.0040032025620496394,1
rfly_13501b68fae548cdbb80,Environment,1,1248,124.7,1.9031287291647738,605.9945678710938,67,0.05368589743589743,1
rfly_138c1e3700d43864d45e,Environment,1,1239,123.8,0.553375870497197,118.25973510742188,29,0.023405972558514933,1
rfly_1416e5a80f1bfde298fc,Motor,1,923,92.2,0.7475701161394882,9.22132396697998,0,0.0,0
rfly_146b16936272d02cda1f,Propeller,1,569,56.8,16.203584287361437,158.24575805664062,367,0.6449912126537786,1
rfly_16034db2b0faf0dcd235,Environment,1,1246,124.5,-0.248277709192266,192.44300842285156,3,0.002407704654895666,1
rfly_160c845c32a7e008f5fc,Motor,1,917,91.6,-0.5130885759206166,5.177542686462402,0,0.0,0
rfly_16ac73efab6eccd8bc3a,Sensor,1,859,85.8,-0.1311969036771455,5.938381671905518,0,0.0,0
rfly_16d81f7781da63d6e24a,Propeller,1,929,92.8,1.2793778730606493,231.7231903076172,19,0.02045209903121636,1
rfly_1797e528cd9aab50305a,Motor,1,1169,116.8,2.0125359813965558,203.39549255371094,74,0.06330196749358426,1
rfly_17ccec114c5e09725b77,Motor,1,1491,149.0,2.7132834673738624,68.39283752441406,83,0.055667337357478204,1
rfly_182776652323766179ac,Motor,1,1225,122.39999999999999,2.5335813338362745,344.0153503417969,77,0.06285714285714286,1
rfly_18d7aec04234c19aeede,Sensor,1,675,67.39999999999999,3.0460162103286494,38.935882568359375,46,0.06814814814814815,1
rfly_18ef9f83375d6461f364,Environment,1,1238,123.7,2.025078805003455,118.00265502929688,95,0.07673667205169628,1
rfly_19298aaeed4dc2ab39a9,Motor,1,1213,121.2,1.5244819554143263,163.60154724121094,53,0.043693322341302555,1
rfly_193e3669bd35013753b2,Sensor,1,694,69.3,-1.0159229882254723,6.910011291503906,0,0.0,0
rfly_195f96410f0494c1f009,Propeller,1,931,93.0,0.14898512421088808,130.48451232910156,4,0.004296455424274973,1
rfly_19c06cbda3891475cff5,Sensor,1,695,69.39999999999999,-1.0521427862078165,7.250288486480713,0,0.0,0
rfly_19ebad78ad58ba09c81b,Sensor,1,652,65.1,7.942042291895744,136.91180419921875,81,0.12423312883435583,1
rfly_19f7af0de8b28174202c,Environment,1,1239,123.8,2.3776326578287006,104.2867660522461,72,0.05811138014527845,1
rfly_1a4f4a62ff1df7ac39e0,Motor,1,1185,118.39999999999999,3.126352252025464,464.3142395019531,67,0.056540084388185655,1
rfly_1aca7203cc269485efe7,Motor,1,922,92.1,-0.17212332109668152,5.966569900512695,0,0.0,0
rfly_1aed463d4c6a440b11b2,Motor,1,1481,148.0,3.253615801487996,189.48138427734375,170,0.11478730587440918,1
rfly_1b0bf57ed738bd225071,Motor,1,1171,117.0,2.0337147386682486,298.92462158203125,66,0.05636208368915457,1
rfly_1b0f995d6746b7effc14,NoFault,0,670,66.89999999999999,-1.0075084055398604,11.758862495422363,1,0.0014925373134328358,1
rfly_1b1e6befe1a48434690a,Environment,1,1229,122.8,0.5663983350804574,26.597854614257812,8,0.006509357200976403,1
rfly_1b590c77cb1e20d6d651,Environment,1,1245,124.39999999999999,0.17284780646233452,423.3455810546875,5,0.004016064257028112,1
rfly_1bb659caee71878e6dc9,Motor,1,1483,148.20000000000002,2.3832930992649453,303.7232360839844,82,0.05529332434254889,1
rfly_1bf67e434c5e6eac1ff8,Motor,1,1232,123.1,3.9301497697385703,275.1095886230469,98,0.07954545454545454,1
rfly_1c585e1d32a25648a5ac,Motor,1,1491,149.0,1.949401165454915,118.4170150756836,77,0.051643192488262914,1
rfly_1cd101d1c07e85e16875,Environment,1,1238,123.7,25.96149100799276,142.8955078125,486,0.3925686591276252,1
rfly_1cd6866b44ebde4ba7c5,NoFault,0,579,57.8,1.8000727894394064,279.0525817871094,20,0.03454231433506045,1
rfly_1cf415605b0cb4619b19,Sensor,1,694,69.3,-1.013541629790229,6.599461078643799,0,0.0,0
rfly_1d354ca9b359f9d8621b,Motor,1,1225,122.39999999999999,2.685557494953807,374.9831237792969,65,0.053061224489795916,1
rfly_1d753e7d1d55b437063b,Environment,1,1253,125.2,2.8262862360944077,164.83282470703125,172,0.1372705506783719,1
rfly_1dde48b011a8909c432b,NoFault,0,667,66.6,-1.0105029575839481,155.76528930664062,1,0.0014992503748125937,1
rfly_1e2ccb99df27fea6d13f,Motor,1,1492,149.10000000000002,2.121317395336187,73.29307556152344,121,0.08109919571045576,1
rfly_1e4d7778a2379fd8f7fa,Motor,1,925,92.39999999999999,0.25083433145757866,26.309412002563477,8,0.008648648648648649,1
rfly_1e85fded9313d6a3df40,Propeller,1,569,56.8,1.462239968729564,19.62666893005371,14,0.02460456942003515,1
rfly_1e92cf1f044a0f6ab02c,Motor,1,1239,123.8,2.4716800331127553,315.72125244140625,60,0.048426150121065374,1
rfly_1e9925bde4e708c146d0,Propeller,1,928,92.7,7.48310133842912,120.3669204711914,471,0.5075431034482759,1
rfly_1f45430a77ce3718baa2,Motor,1,1480,147.9,2.958550736889545,179.6754608154297,127,0.08581081081081081,1
rfly_1f76ca145c8175b85e06,NoFault,0,668,66.7,-1.01762246781079,32.73648452758789,1,0.0014970059880239522,1
rfly_1f77c2337a909b062fa8,Motor,1,1482,148.10000000000002,2.167884926841432,217.1515655517578,89,0.06005398110661268,1
rfly_1fa7bc961f22924fc4a6,Voltage,1,1721,172.0,0.4881809810668602,23.846223831176758,18,0.010459035444509006,1
rfly_2056cb2d2872e51865dd,Motor,1,921,92.0,-0.035508960267100646,9.749979972839355,0,0.0,0
rfly_2060c84420aba214f58e,Sensor,1,655,65.39999999999999,9.690689189447701,85.0830078125,145,0.22137404580152673,1
rfly_20e26a1a01eca5749a88,Propeller,1,924,92.3,3.117053966429004,228.20106506347656,39,0.04220779220779221,1
rfly_20ee45aed297b28be6c8,Motor,1,1224,122.3,2.2897260210604644,256.5395812988281,56,0.0457516339869281,1
rfly_2126a6f2a1c1eab73873,Motor,1,1487,148.60000000000002,3.1098272884513154,162.44454956054688,145,0.09751176866173504,1
rfly_21f3772f57df2de175df,Motor,1,1240,123.89999999999999,3.51434381050959,551.4954223632812,59,0.04758064516129032,1
rfly_21f63e29f2212ec47da0,Sensor,1,694,69.3,-1.0255201163054888,5.891765117645264,0,0.0,0
rfly_220a515731d71299d0df,Environment,1,693,69.2,2.368902409584954,113.29727935791016,72,0.1038961038961039,1
rfly_224724f6bf959cf6dd36,Environment,1,1180,117.89999999999999,1.227575994561963,103.8436508178711,35,0.029661016949152543,1
rfly_22cd798732741fc64c89,Propeller,1,547,54.599999999999994,1.8929844478475546,12.861693382263184,3,0.005484460694698354,1
rfly_22d9ccb9fd3ea3aee1b2,Motor,1,918,91.7,0.3704799422984111,8.918008804321289,0,0.0,0
rfly_233db2546b55e9b80c17,Sensor,1,1140,113.89999999999999,2.2578393284916642,79.4776611328125,13,0.011403508771929825,1
rfly_23517278b846344e7049,Motor,1,1245,124.39999999999999,2.1747276218654776,244.49415588378906,60,0.04819277108433735,1
rfly_246ae89d302733a9b0b0,Motor,1,1492,149.10000000000002,2.4170541413273194,68.44889068603516,130,0.0871313672922252,1
rfly_25c55a23239b314673fa,Motor,1,1493,149.20000000000002,2.295390944556774,267.0617370605469,78,0.052243804420629605,1
rfly_260edf9780d0986b07a4,Motor,1,1488,148.70000000000002,1.526259085099868,103.02278900146484,50,0.033602150537634407,1
rfly_26a9c6bd72be68b0e032,Motor,1,1210,120.89999999999999,2.6242514964050714,392.6110534667969,38,0.03140495867768595,1
rfly_271d1172535b2fae6d65,Propeller,1,536,53.5,6.582985455281476,107.69387817382812,87,0.1623134328358209,1
rfly_275e7804001636cefc79,Motor,1,1494,149.3,2.8598270286493306,180.708251953125,119,0.07965194109772424,1
rfly_275ec670ee845df8494d,Environment,1,1159,115.8,1.378706576862124,89.71841430664062,35,0.030198446937014668,1
rfly_279359aef2a27238da96,Sensor,1,595,59.4,0.03890725695567221,4.8618340492248535,0,0.0,0
rfly_27caab29a86670c82cb4,NoFault,0,667,66.6,-1.216982897108552,32.23530578613281,1,0.0014992503748125937,1
rfly_28173ff1ecde1b8d22ac,Voltage,1,789,78.8,-0.9629771293758288,7.41394567489624,0,0.0,0
rfly_282b442a760fc2f75787,Propeller,1,557,55.599999999999994,0.8543527757404522,10.112171173095703,1,0.0017953321364452424,1
rfly_28a0bbf2c56e37a3e1a9,NoFault,0,669,66.8,-1.053540422403642,20.93158721923828,1,0.0014947683109118087,1
rfly_292f4cffbb5ce058ee64,Motor,1,1244,124.3,2.3054766567383513,324.23858642578125,60,0.04823151125401929,1
rfly_2991a53fc43ee155c790,Motor,1,925,92.39999999999999,0.5267562617965647,11.26940631866455,4,0.004324324324324324,1
rfly_29dec83761d1bc4e6e69,Motor,1,1479,147.8,1.6592214785263124,79.12442779541016,90,0.060851926977687626,1
rfly_2ae4d95fca8e62102e09,Motor,1,1484,148.3,3.01815815552215,423.1352233886719,136,0.09164420485175202,1
rfly_2aef2f0c4d5c7f18f0b3,Propeller,1,560,55.9,4.704452501716358,126.19705200195312,44,0.07857142857142857,1
rfly_2bd8a96f35679b5dfab2,Motor,1,1493,149.20000000000002,2.4481086351285573,70.01905822753906,130,0.087073007367716,1
rfly_2bda32b08550bc907aff,Sensor,1,850,84.89999999999999,-0.9792660954068689,26.479782104492188,1,0.001176470588235294,1
rfly_2ca65f21fa124dacad87,Sensor,1,758,75.7,16.21692640171202,188.0117950439453,404,0.5329815303430079,1
rfly_2cbfb03b0af017314162,Motor,1,1486,148.5,1.7417366259678393,165.61119079589844,88,0.059219380888290714,1
rfly_2d638ebe8aedab1fc281,Motor,1,1188,118.7,3.410109080571598,295.70294189453125,85,0.07154882154882154,1
rfly_2e72baa609b07f70b436,Environment,1,1244,124.3,3.5088479464214952,157.7410430908203,194,0.15594855305466238,1
rfly_2e78da5d2f6a7b175bcc,Motor,1,1235,123.39999999999999,2.738117357596941,399.5619812011719,62,0.05020242914979757,1
rfly_2e8b1534f5b0ab7d159b,NoFault,0,561,56.0,0.17854015223363184,233.56251525878906,2,0.0035650623885918,1
rfly_2ebd59f5633ee5d7b853,Motor,1,1231,123.0,1.6679170992559051,212.95384216308594,52,0.04224207961007311,1
rfly_2f6757493854bede2daf,Motor,1,922,92.1,0.09686246694903013,10.298922538757324,1,0.0010845986984815619,1
rfly_2fb2c9c3d27aa20f102d,Environment,1,1186,118.5,0.6017343951291035,69.565673828125,15,0.012647554806070826,1
rfly_2ff1e3616a7bf3acbe2e,Motor,1,1481,148.0,3.5560849316178893,87.77315521240234,216,0.14584740040513167,1
rfly_30b2c68c5155884a6a87,NoFault,0,562,56.099999999999994,0.0340829671715184,42.8862190246582,2,0.0035587188612099642,1
rfly_30da7087ae03e2d2d9e7,Propeller,1,533,53.199999999999996,3.123740348147183,46.473323822021484,37,0.06941838649155722,1
rfly_30e4b629014816fe3def,Motor,1,1238,123.7,2.604765553478007,340.0987548828125,58,0.046849757673667204,1
rfly_30eb12f69e74b5de5c4e,Propeller,1,960,95.89999999999999,3.8209298680041686,821.3634643554688,29,0.030208333333333334,1
rfly_310bb0f69b84d7047fe7,Propeller,1,570,56.9,4.84415591646378,76.07376098632812,42,0.07368421052631578,1
rfly_31db969241ed387b7d31,Motor,1,1232,123.1,2.6217773583810815,232.0758819580078,78,0.0633116883116883,1
rfly_32483b7c705c5b66a7a5,Motor,1,923,92.2,0.2844464328999703,13.863574028015137,4,0.004333694474539545,1
rfly_32573228916628feb548,Motor,1,1238,123.7,3.662608706560482,347.289306640625,79,0.06381260096930533,1
rfly_33031c32d2572acf575e,Propeller,1,555,55.4,7.533619558838037,96.07196044921875,47,0.08468468468468468,1
rfly_33077aa7dcc7fc0779d1,Propeller,1,536,53.5,5.258222552711394,173.8078155517578,25,0.04664179104477612,1
rfly_336714410bde93167be0,Motor,1,1238,123.7,3.42377680993722,330.3436584472656,94,0.07592891760904685,1
rfly_338db9c7ca731ac0e30a,Sensor,1,623,62.2,1.514310809146495,493.3562316894531,6,0.009630818619582664,1
rfly_33e2a3a659bb95a46764,Sensor,1,524,52.3,-0.07132058465877605,4.504177570343018,0,0.0,0
rfly_34896d3e123cfd910804,Motor,1,922,92.1,-0.254972924684036,67.98479461669922,1,0.0010845986984815619,1
rfly_34f0b31b66fefec4d704,Environment,1,1255,125.39999999999999,0.7056111687689971,204.46897888183594,10,0.00796812749003984,1
rfly_35e246691e917e89b1f4,Propeller,1,560,55.9,6.803592776241047,74.43717193603516,243,0.43392857142857144,1
rfly_3708b49d88c3994e2111,Motor,1,921,92.0,-0.412988737380753,4.516106128692627,0,0.0,0
rfly_3721aff37523228bdf8e,Motor,1,1207,120.6,2.8051309891077114,365.2540283203125,66,0.05468102734051367,1
rfly_37fa4377e2b7be750ec0,Motor,1,1194,119.3,3.637330600299398,366.0918273925781,62,0.051926298157453935,1
rfly_382cdeb38feea29da1e8,NoFault,0,571,57.0,0.6358223282221606,34.7767333984375,3,0.005253940455341506,1
rfly_38ac495c95f05a8721f8,Propeller,1,555,55.4,6.769400481114516,98.55120849609375,168,0.3027027027027027,1
rfly_396b52c6564287248268,NoFault,0,553,55.199999999999996,7.119937427314992,46.349456787109375,263,0.4755877034358047,1
rfly_3a0f2c8cc2cfe9363362,Motor,1,1246,124.5,3.0533710286539963,313.7859802246094,66,0.052969502407704656,1
rfly_3a214820db5390b32525,Motor,1,923,92.2,-0.1234186822494274,9.75679874420166,0,0.0,0
rfly_3ae4137ea44f8b45f7fc,Motor,1,923,92.2,0.27109631888955865,19.399986267089844,17,0.018418201516793065,1
rfly_3b41c598ea90322cdd26,Propeller,1,538,53.699999999999996,4.813074831127234,80.6219253540039,37,0.0687732342007435,1
rfly_3c717350cc749d8d97b6,Motor,1,925,92.39999999999999,-0.10187878430946856,9.62783145904541,0,0.0,0
rfly_3d3c81a147c8f9a5f0a1,Sensor,1,1505,150.4,1.355592090530983,104.2480697631836,19,0.012624584717607974,1
rfly_3def2f3dbe9cef659618,Motor,1,1240,123.89999999999999,3.2663368862153277,283.4779357910156,85,0.06854838709677419,1
rfly_3eacbcaf27b71055bdb1,Environment,1,1249,124.8,0.44754998619855346,87.33868408203125,17,0.013610888710968775,1
rfly_3eb89bb6c5ca7e098b14,Motor,1,924,92.3,-0.15986736879272798,8.742119789123535,0,0.0,0
rfly_3f4ba5860cd8a7f30420,Motor,1,1496,149.5,1.982282864825083,138.49864196777344,77,0.051470588235294115,1
rfly_3f94ede688805e5805a3,Motor,1,1173,117.2,1.5700887409415976,183.8262176513672,51,0.043478260869565216,1
rfly_3fe02df2499e14c534c9,Propeller,1,580,57.9,2.3600064255297184,9.944064140319824,0,0.0,0
rfly_4066b9d8dff4f7ab428b,Motor,1,1246,124.5,2.6105515656235627,459.4989929199219,56,0.0449438202247191,1
rfly_41137e01b1d6d5dcfdbc,Environment,1,1232,123.1,3.294446496478911,103.95893096923828,108,0.08766233766233766,1
rfly_413b8807d9ef01b4268a,Motor,1,919,91.8,0.2988409756296958,18.644142150878906,18,0.01958650707290533,1
rfly_41747056874388c119f0,Sensor,1,1389,138.8,2.4624502029648094,176.0720672607422,33,0.023758099352051837,1
rfly_41cf60c8b850561e7fa9,Sensor,1,931,93.0,-0.759339763261988,9.795072555541992,0,0.0,0
rfly_425543e041e98f52f6b2,NoFault,0,546,54.5,0.9764866530869647,73.3568115234375,1,0.0018315018315018315,1
rfly_42616008cc5a70ae8010,Sensor,1,859,85.8,-0.3319055243455984,49.571407318115234,1,0.0011641443538998836,1
rfly_42a38796a05cd61349e9,Motor,1,1481,148.0,3.493603055990458,376.8215637207031,156,0.10533423362592843,1
rfly_42b1ca8ac24df91f667b,Sensor,1,654,65.3,4.243277188743655,181.4285430908203,52,0.07951070336391437,1
rfly_42b3828fa8d614d8cc73,Motor,1,1496,149.5,3.135826331623525,460.6846923828125,109,0.07286096256684492,1
rfly_4311891ae9254dd5a0db,Motor,1,1489,148.8,3.09407465664693,80.72086334228516,171,0.11484217595701814,1
rfly_43de49fb8fe85a76d55f,Environment,1,1230,122.89999999999999,4.357544006826356,151.99041748046875,163,0.13252032520325202,1
rfly_444c2c698d58975f31e4,Environment,1,1244,124.3,3.0880007927225144,92.23795318603516,95,0.07636655948553055,1
rfly_4576617c812c3afdc093,Motor,1,1222,122.1,3.144444224726273,269.59161376953125,101,0.08265139116202946,1
rfly_46196d4d30fd8983a25f,Motor,1,924,92.3,-0.2796562122613458,7.345695495605469,0,0.0,0
rfly_461e53ffde81dc3aed06,Environment,1,1222,122.1,7.514479432302663,216.16387939453125,294,0.24058919803600654,1
rfly_480d0589afe6de48222f,Sensor,1,654,65.3,8.687559798223162,120.12938690185547,147,0.22477064220183487,1
rfly_4a40265373361770dd99,Motor,1,1227,122.6,2.9384832652278106,260.3044738769531,75,0.061124694376528114,1
rfly_4ab57d959d394879dc2b,Motor,1,1488,148.70000000000002,3.247588729392925,89.84024047851562,165,0.11088709677419355,1
rfly_4ac8cd2f9ab02a5ae363,Motor,1,919,91.8,-0.34005762596327865,6.391753673553467,0,0.0,0
rfly_4b0eaa0256fc2d6f2749,NoFault,0,668,66.7,-1.1572096210843075,62.48286819458008,1,0.0014970059880239522,1
rfly_4b13e2832471c5975653,Motor,1,1230,122.89999999999999,2.312272429070246,241.6655731201172,56,0.04552845528455285,1
rfly_4b194fca48a8bf3a592d,NoFault,0,563,56.199999999999996,32.81881351337552,224.27203369140625,287,0.5097690941385435,1
rfly_4b9ec5488c54d39d78e2,Motor,1,919,91.8,0.029323116135383197,152.18844604492188,1,0.001088139281828074,1
rfly_4bdcbb15e69c15ab4955,Sensor,1,695,69.39999999999999,-1.0174392840845121,6.993791103363037,0,0.0,0
rfly_4c852b48caf9ea4acb50,Propeller,1,926,92.5,1.7300902178378266,62.9830207824707,14,0.01511879049676026,1
rfly_4c8cb97e09ed710da617,Propeller,1,929,92.8,-0.1788180083654464,322.2182922363281,8,0.008611410118406888,1
rfly_4cc04ffbf4755226849c,Motor,1,1226,122.5,2.6573480229836557,330.4139709472656,100,0.08156606851549755,1
rfly_4cd7e50f5f1993daa5dd,Motor,1,913,91.2,-0.8105199977789719,8.403472900390625,0,0.0,0
rfly_4d0ba19934403e51dd3b,Environment,1,1183,118.2,0.247923117036066,57.67512512207031,12,0.01014370245139476,1
rfly_4d25766c76e017d66f68,Propeller,1,961,96.0,3.897257810894947,156.48362731933594,39,0.04058272632674298,1
rfly_4d8735bb52a47300116e,Environment,1,1238,123.7,2.062758493825151,115.98897552490234,52,0.0420032310177706,1
rfly_4d979db05a24acdb483a,Motor,1,924,92.3,-0.2186753539629563,7.384359836578369,0,0.0,0
rfly_4f2e48f8ec7da8b6c848,Sensor,1,863,86.2,0.6434103661414216,272.2845458984375,1,0.0011587485515643105,1
rfly_4f3c6bddfd4b621698ae,NoFault,0,561,56.0,0.814103401466912,41.91817855834961,2,0.0035650623885918,1
rfly_4f5ad2f7522470ad2318,Environment,1,1176,117.5,0.11274378088353,47.28173828125,11,0.00935374149659864,1
rfly_4fa9e9a1a7e2fba9fbcc,Propeller,1,560,55.9,17.83170378969184,76.06925201416016,360,0.6428571428571429,1
rfly_50d1c173e02fddc30d50,Motor,1,921,92.0,-0.8886295590907675,7.573398590087891,0,0.0,0
rfly_510ba2c2e0f21a512e38,Sensor,1,867,86.6,-0.26689886518299144,19.24026870727539,1,0.0011534025374855825,1
rfly_51685c7a9ac4374dbd96,Motor,1,1491,149.0,1.8913829912169817,124.10367584228516,69,0.04627766599597585,1
rfly_517eece771082ae3626f,Propeller,1,933,93.2,-0.12596090458144332,156.82142639160156,9,0.00964630225080386,1
rfly_51e9ba04f68089e65097,NoFault,0,668,66.7,-0.8064031368999848,210.9874725341797,1,0.0014970059880239522,1
rfly_5212b39156975986090b,Motor,1,1246,124.5,2.8125312708011405,257.9225158691406,65,0.0521669341894061,1
rfly_53baea528edfce9ddb95,Motor,1,1496,149.5,3.122052675140318,388.1184997558594,121,0.08088235294117647,1
rfly_53f80bb1ad7183911cb5,Motor,1,1494,149.3,1.4597054677694372,163.21177673339844,35,0.023427041499330656,1
rfly_547f5331da2113192e07,Propeller,1,950,94.89999999999999,0.67860098575634,150.82298278808594,13,0.01368421052631579,1
rfly_54de4839f8e4ddf38c74,Motor,1,1489,148.8,2.494226507343495,60.72919845581055,134,0.08999328408327736,1
rfly_56286a337d462a671892,Motor,1,1482,148.10000000000002,3.957082446931023,51.4540901184082,281,0.18960863697705804,1
rfly_5638a6b919dee76996ff,Motor,1,1228,122.7,2.1346387350374334,229.56268310546875,70,0.057003257328990226,1
rfly_569e4cf04c1d874d07ff,NoFault,0,668,66.7,-1.0475483973846957,18.518898010253906,1,0.0014970059880239522,1
rfly_56a8a24ea2f82e7d5506,NoFault,0,554,55.3,4.282742099258175,133.53993225097656,48,0.08664259927797834,1
