canonical_case_id,domain,fault_family,evaluation_role,detected,false_alarm_events,detection_delay_s,normal_exposure_s,policy
rfly_776c7133f239de6d53c3,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_9ee1fb8a12e5981a7d34,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_a24c8be809508ce491bc,HIL,Environment,environment_robustness,False,1,,70,critical
rfly_bd2107f989d22a28724a,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_bf8a06ceb6a247b6d74e,HIL,Environment,environment_robustness,False,1,,70,critical
rfly_1845addb244d7f909fcc,HIL,Environment,environment_robustness,False,1,,70,critical
rfly_4ea9787a5cb5eb6a56c1,HIL,Environment,environment_robustness,False,1,,70,critical
rfly_d5db161c8c597aa1e654,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_ca4f847b04de8ca921c0,HIL,Environment,environment_robustness,False,1,,70,critical
rfly_eb8e7c35b96c456282ad,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_1abf1a479ab9a38b67e5,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_eaae03563c895bd12f4c,HIL,Environment,environment_robustness,False,0,,72,critical
rfly_170467834d44497c8015,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_66e81fc22df0f862881d,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_2d906c2bccaa41ffb670,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_ffec9c849b3fa77986ff,HIL,Environment,environment_robustness,False,0,,69,critical
rfly_2739cc8be21074db0f4a,HIL,Environment,environment_robustness,False,0,,72,critical
rfly_08d5ba2737af1623f274,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_162df5e1d8dec6962200,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_54b8356933c224025b5d,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_5b10b1eb8eeeb568a13b,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_7999a1798da1664b58dd,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_7bdaf753d888648cf08a,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_f7e2039c95d82cd17c2b,HIL,Environment,environment_robustness,False,0,,69,critical
rfly_fc174c05062fedbda80d,HIL,Environment,environment_robustness,False,0,,69,critical
rfly_cc48c1cfba9e1344dc0f,HIL,Environment,environment_robustness,False,0,,68,critical
rfly_d841859d61bde6463d99,HIL,Environment,environment_robustness,False,0,,67,critical
rfly_071c7bc4e8e56d2d5f8a,HIL,Environment,environment_robustness,False,0,,69,critical
rfly_63be483faa7496a37b76,HIL,Environment,environment_robustness,False,0,,68,critical
rfly_e24e69a1ad095f7d5e0e,HIL,Environment,environment_robustness,False,0,,68,critical
rfly_b45412485dbfdeb7e703,HIL,Environment,environment_robustness,False,0,,68,critical
rfly_01f8a131775520fe08d8,HIL,Environment,environment_robustness,False,0,,68,critical
rfly_618299d946d05a94d868,HIL,Environment,environment_robustness,False,0,,69,critical
rfly_1093feef8113874b20af,HIL,Environment,environment_robustness,False,0,,69,critical
rfly_477948be29560f55d256,HIL,Environment,environment_robustness,False,0,,69,critical
rfly_169b5122bc4256a9af73,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_9e125655c5853fec7025,HIL,Environment,environment_robustness,False,0,,68,critical
rfly_93bec18d3726be6eae02,HIL,Environment,environment_robustness,False,0,,68,critical
rfly_44e35cb0fe1a77cfcbde,HIL,Environment,environment_robustness,False,0,,68,critical
rfly_6b7a99b4516816e3dee0,HIL,Environment,environment_robustness,False,0,,68,critical
rfly_836aebee1e96b7495c0b,HIL,Environment,environment_robustness,False,0,,108,critical
rfly_72b827d3a04e85ccc5be,HIL,Environment,environment_robustness,False,0,,108,critical
rfly_eb1cb8ac6829f997ff0b,HIL,Environment,environment_robustness,False,0,,108,critical
rfly_42f2918304ebe6b0a6d7,HIL,Environment,environment_robustness,False,0,,108,critical
rfly_eef0a568863f2b3244d3,HIL,Environment,environment_robustness,False,0,,108,critical
rfly_75b43fd8ebf720286b9c,HIL,Environment,environment_robustness,False,0,,109,critical
rfly_ab6e18d22b93cd69ccb4,HIL,Environment,environment_robustness,False,0,,107,critical
rfly_8da465b0c1471751a641,HIL,Environment,environment_robustness,False,1,,108,critical
rfly_b25949aae138fc7a8aa3,HIL,Environment,environment_robustness,False,1,,109,critical
rfly_8dd34cd826c1b7b5ee31,HIL,Environment,environment_robustness,False,1,,108,critical
rfly_dded7da27745a55cb032,HIL,Environment,environment_robustness,False,1,,108,critical
rfly_02869208fd351f7248e7,HIL,Environment,environment_robustness,False,1,,108,critical
rfly_973fa0815f9e283e1620,HIL,Environment,environment_robustness,False,1,,106,critical
rfly_ebc072f71c2aecf3fb8b,HIL,Environment,environment_robustness,False,0,,102,critical
rfly_a7ad560e82770e6de498,HIL,Environment,environment_robustness,False,0,,102,critical
rfly_903959ce1c24b721da2c,HIL,Environment,environment_robustness,False,0,,102,critical
rfly_aabb0994ab47fe93ea62,HIL,Environment,environment_robustness,False,0,,103,critical
rfly_fe4e45afa89dbc897281,HIL,Environment,environment_robustness,False,0,,101,critical
rfly_8a963642c5cbaef93d9c,HIL,Environment,environment_robustness,False,0,,102,critical
rfly_b58a7f29eab453cfc18b,HIL,Environment,environment_robustness,False,0,,102,critical
rfly_cbcdaf82ffc7fcd5dfad,HIL,Environment,environment_robustness,False,0,,102,critical
rfly_990a7332939e2c978619,HIL,Environment,environment_robustness,False,0,,102,critical
rfly_686ec6d4feee905db184,HIL,Environment,environment_robustness,False,1,,103,critical
rfly_9a623620409537201a53,HIL,Environment,environment_robustness,False,1,,103,critical
rfly_d9876382ef18ce6c32bd,HIL,Environment,environment_robustness,False,0,,107,critical
rfly_c5d2c247da5bab46a4eb,HIL,Environment,environment_robustness,False,0,,108,critical
rfly_13455a321a5ce362fe47,HIL,Environment,environment_robustness,False,0,,108,critical
rfly_6bc85f19793e356fe65b,HIL,Environment,environment_robustness,False,0,,109,critical
rfly_0b10d697e44e5622bc59,HIL,Environment,environment_robustness,False,0,,108,critical
rfly_83bae7d15d6ff38346d3,HIL,Environment,environment_robustness,False,0,,109,critical
rfly_0bf273a0b9972861ee7f,HIL,Environment,environment_robustness,False,0,,107,critical
rfly_6426c73026e0eaecc7ab,HIL,Environment,environment_robustness,False,1,,109,critical
rfly_84d9c9e6a74116e662f9,HIL,Environment,environment_robustness,False,1,,113,critical
rfly_28907eee85d8e63b2675,HIL,Environment,environment_robustness,False,1,,101,critical
rfly_78d676dab4a8b4857312,HIL,Environment,environment_robustness,False,0,,101,critical
rfly_ed84b188029fb20963f1,HIL,Environment,environment_robustness,False,0,,101,critical
rfly_93f83bcaebb37a46899a,HIL,Environment,environment_robustness,False,1,,101,critical
rfly_012d2a915faa0c6b2e6a,HIL,Environment,environment_robustness,False,0,,100,critical
rfly_bc951f74b13374400222,HIL,Environment,environment_robustness,False,0,,101,critical
rfly_d8f9addf241781eacdd2,HIL,Environment,environment_robustness,False,0,,101,critical
rfly_92ca122962a56bde175a,HIL,Environment,environment_robustness,False,0,,101,critical
rfly_a3028a67ccd827613de9,HIL,Environment,environment_robustness,False,0,,101,critical
rfly_b9f2b43c293ab5462108,HIL,Environment,environment_robustness,False,0,,105,critical
rfly_5f4583daf9a018f0709c,HIL,Environment,environment_robustness,False,0,,105,critical
rfly_bd50bb3979d6770eadf5,HIL,Environment,environment_robustness,False,0,,104,critical
rfly_84d6e811832c2ac4b6a4,HIL,Environment,environment_robustness,False,0,,103,critical
rfly_ef006f9975886c9b90f5,HIL,Environment,environment_robustness,False,0,,105,critical
rfly_2c535e8f8b89cc4855f8,HIL,Environment,environment_robustness,False,1,,105,critical
rfly_83981428422f008c81e5,HIL,Environment,environment_robustness,False,1,,104,critical
rfly_7718b2968012c9abeebb,HIL,Environment,environment_robustness,False,1,,104,critical
rfly_c4f07fb761d7566cd327,HIL,Environment,environment_robustness,False,1,,103,critical
rfly_377992482e57d1547415,HIL,Environment,environment_robustness,False,0,,104,critical
rfly_d46e91f535d017c825a5,HIL,Environment,environment_robustness,False,2,,103,critical
rfly_c05f11aadfd7c3004818,HIL,Environment,environment_robustness,False,0,,103,critical
rfly_746ff3ccad320368bcdb,HIL,Environment,environment_robustness,False,0,,103,critical
rfly_79b397d0c3b281c01b28,HIL,Environment,environment_robustness,False,0,,103,critical
rfly_7c586e9ac39f4e363eee,HIL,Environment,environment_robustness,False,1,,102,critical
rfly_6eff9837ed742a79eba9,HIL,Environment,environment_robustness,False,1,,103,critical
rfly_753345b6d74e6160d63a,HIL,Environment,environment_robustness,False,1,,101,critical
rfly_ae5ac5257647ad8bc398,HIL,Environment,environment_robustness,False,1,,102,critical
rfly_6cdd576aaa700279fac1,HIL,Environment,environment_robustness,False,1,,102,critical
rfly_cc24fa916dffe2fbe49f,HIL,Environment,environment_robustness,False,1,,102,critical
rfly_aaeeafc3bcc05db2f3b5,HIL,Environment,environment_robustness,False,2,,102,critical
rfly_d19d57d2a6ded114e2c8,HIL,Environment,environment_robustness,False,1,,103,critical
rfly_94e198efbabd946fd5d0,HIL,Environment,environment_robustness,False,1,,101,critical
rfly_08fd1c727e0e57ca6a47,HIL,Environment,environment_robustness,False,1,,102,critical
rfly_1cf396be58502572da5e,HIL,Environment,environment_robustness,False,1,,102,critical
rfly_3e855599f2232e3b00b7,HIL,Environment,environment_robustness,False,1,,101,critical
rfly_063ea027eb3f20ba43d8,HIL,Environment,environment_robustness,False,1,,101,critical
rfly_8eb4d25815293dacf518,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_58a8b73bef949bd79c8c,HIL,Environment,environment_robustness,False,1,,71,critical
rfly_11bbdca268b391adf818,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_518ef74cfd361ce05bf7,HIL,Environment,environment_robustness,False,0,,69,critical
rfly_6313895237c3b069385f,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_d581e1a33631aee35748,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_6d9bdde831ec7b33af64,HIL,Environment,environment_robustness,False,0,,72,critical
rfly_e793ff42517565532d59,HIL,Environment,environment_robustness,False,1,,72,critical
rfly_81b3b83dd28eebeacfa4,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_70db911fc641b86602ed,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_bf700500996df894df8d,HIL,Environment,environment_robustness,False,1,,71,critical
rfly_c92d3f4fd400c095abe6,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_4bbb4ee43d1cfd6d4fd4,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_82a2b7cbd4a8f70f09ef,HIL,Environment,environment_robustness,False,0,,72,critical
rfly_6b4610665b90e7f27217,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_ac004c6d525826b5eac7,HIL,Environment,environment_robustness,False,1,,71,critical
rfly_e022b0931b395d611bbf,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_5342e73fe4792b47eb85,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_dac01d9340a176aff1b7,HIL,Environment,environment_robustness,False,1,,70,critical
rfly_5c8bc893e85a20622689,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_4023fdc176cec37138d6,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_3028e180ae9c593a344c,HIL,Environment,environment_robustness,False,0,,48,critical
rfly_3bb02a5e34262d388b24,HIL,Environment,environment_robustness,False,1,,70,critical
rfly_f5ae2b9aad62fb456a5c,HIL,Environment,environment_robustness,False,0,,51,critical
rfly_e8f03c2ab1a0527a9052,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_275a1067e087f08f93c2,HIL,Environment,environment_robustness,False,1,,70,critical
rfly_7ff1189c042dc7a664a1,HIL,Environment,environment_robustness,False,0,,69,critical
rfly_cc592568caf1cb485787,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_4817a0121febff81ada7,HIL,Environment,environment_robustness,False,0,,52,critical
rfly_c4d41553e6e9ffa5ef1b,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_a8ca28adf026497be334,HIL,Environment,environment_robustness,False,1,,69,critical
rfly_e701ec54a096a0218c25,HIL,Environment,environment_robustness,False,1,,71,critical
rfly_1fdb2fb4678fb45b78fc,HIL,Environment,environment_robustness,False,1,,72,critical
rfly_769fc0a1525cd25f1627,HIL,Environment,environment_robustness,False,1,,72,critical
rfly_9183be8bac9a7fb89db2,HIL,Environment,environment_robustness,False,1,,72,critical
rfly_e538614c9ff09bcb00c6,HIL,Environment,environment_robustness,False,1,,71,critical
rfly_c52bf982d2bebc22ebff,HIL,Environment,environment_robustness,False,0,,46,critical
rfly_5cdd6e4e3d9eadc654ca,HIL,Environment,environment_robustness,False,0,,46,critical
rfly_def502e9d1877205e595,HIL,Environment,environment_robustness,False,1,,72,critical
rfly_e192cd6fe69334d8a12c,HIL,Environment,environment_robustness,False,1,,73,critical
rfly_9b38605cf155867aadb3,HIL,Environment,environment_robustness,False,1,,72,critical
rfly_0c349ad1b2f11aa4becf,HIL,Environment,environment_robustness,False,0,,73,critical
rfly_b659bbfa9092d90e5262,HIL,Environment,environment_robustness,False,1,,73,critical
rfly_656b43243098df1ff7bf,HIL,Environment,environment_robustness,False,1,,73,critical
rfly_eb8bfa13e5ff9ab31b00,HIL,Environment,environment_robustness,False,1,,72,critical
rfly_bf24c4c0362b504555f0,HIL,Environment,environment_robustness,False,1,,73,critical
rfly_0536231715fe71483aff,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_79b1c0a0bdfbdb5029da,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_0ae173e979a3bca2126e,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_0f22854859a48f3ff9ae,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_9e0aa03b6a002c3b105e,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_da0cf5605e53ecf8a9eb,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_e66c499d6879bf8be12b,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_44bed710225b0532bc4e,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_03425f6a012baf80f9da,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_0e8b0e22abe32ddb4286,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_18c09d563bd07ed8b845,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_e85baec943b308bc2127,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_19233ac59f91490f3be2,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_13735b4088935ef40184,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_9792cb09c72f06b0beb1,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_34dc6642c09aaf7c32b6,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_f046778d67b077d19d81,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_3abc07e8e2ce90971d7b,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_bdf54fec4582ff9a972c,HIL,Environment,environment_robustness,False,0,,70,critical
rfly_d2b94a4960713a55be45,HIL,Environment,environment_robustness,False,0,,72,critical
rfly_73c3f4e59382771c8422,HIL,Environment,environment_robustness,False,0,,73,critical
rfly_607a8e09e7eda01e21c2,HIL,Environment,environment_robustness,False,0,,72,critical
rfly_09449244cdc15daba069,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_38948d6e34ceb855673d,HIL,Environment,environment_robustness,False,0,,72,critical
rfly_31265097133f9e2de6a2,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_fc834aa7324cf85d7d1e,HIL,Environment,environment_robustness,False,0,,72,critical
rfly_7bca3cb387734230fd87,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_30f9ff4c7709c75c1584,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_a26c86f8674c19dc5e99,HIL,Environment,environment_robustness,False,0,,71,critical
rfly_5a1934be5366608f2a15,HIL,Environment,environment_robustness,False,0,,72,critical
rfly_99ceae289121db443924,HIL,Motor,fault_detection,False,0,,5,critical
rfly_2c36777fee9026ba43af,HIL,Motor,fault_detection,False,0,,4,critical
rfly_248d978d7832d354efae,HIL,Motor,fault_detection,False,0,,5,critical
rfly_8e2c895fe2d56ed2595f,HIL,Motor,fault_detection,False,0,,5,critical
rfly_0624fb1c13f45a9a5916,HIL,Motor,fault_detection,False,0,,3,critical
rfly_b11703068eb53958bcd2,HIL,Motor,fault_detection,True,0,21.0,5,critical
rfly_cb595dbde0621da96f6b,HIL,Motor,fault_detection,False,0,,4,critical
rfly_918d0ff8aa1447a1ea7f,HIL,Motor,fault_detection,False,0,,5,critical
rfly_c277694fd39c03dbb3e1,HIL,Motor,fault_detection,False,0,,4,critical
rfly_24036acd3ed4f96b36d2,HIL,Motor,fault_detection,False,0,,4,critical
rfly_30b4dc7cf66798d36292,HIL,Motor,fault_detection,False,0,,6,critical
rfly_fd997f38aad4c3237b55,HIL,Motor,fault_detection,False,0,,4,critical
rfly_5d51f1a7c93e7dc9b8ff,HIL,Motor,fault_detection,True,0,25.0,4,critical
rfly_2400f93f8280b1c58ef6,HIL,Motor,fault_detection,False,0,,3,critical
rfly_7a946690830490d1b423,HIL,Motor,fault_detection,False,0,,4,critical
rfly_efa3d07a50fa48ab0f30,HIL,Motor,fault_detection,False,0,,4,critical
rfly_4b1c636091b421167f89,HIL,Motor,fault_detection,False,0,,5,critical
rfly_11491c1d59b57d1603f4,HIL,Motor,fault_detection,False,0,,4,critical
rfly_f00dc50d0d6bcbcdb891,HIL,Motor,fault_detection,False,0,,4,critical
rfly_6c03a66236c0d9f7ae91,HIL,Motor,fault_detection,False,0,,3,critical
rfly_ba629c94a6dd84ffe836,HIL,Motor,fault_detection,False,0,,4,critical
rfly_4fbc8a652ade04a6feb9,HIL,Motor,fault_detection,False,0,,4,critical
rfly_67c633afc5058c2dab09,HIL,Motor,fault_detection,False,0,,5,critical
rfly_b27df3341c925f6c00be,HIL,Motor,fault_detection,True,0,36.0,4,critical
rfly_295b6bff97056889167b,HIL,Motor,fault_detection,False,0,,4,critical
rfly_a19521e943de1e5dd902,HIL,Motor,fault_detection,False,0,,4,critical
rfly_f5cc3a23ca0cb0a38f15,HIL,Motor,fault_detection,False,0,,4,critical
rfly_39a5c5eeb821dea23b90,HIL,Motor,fault_detection,True,0,22.0,5,critical
rfly_6ae5ef78ed57212395ef,HIL,Motor,fault_detection,False,0,,4,critical
rfly_2dcd8683ad63346064ba,HIL,Motor,fault_detection,True,0,22.0,4,critical
rfly_35f6acb02f2df945cf41,HIL,Motor,fault_detection,False,0,,5,critical
rfly_8559af84b9eafeb7604f,HIL,Motor,fault_detection,False,0,,4,critical
rfly_219b09e877462804b1d9,HIL,Motor,fault_detection,True,0,21.0,4,critical
rfly_7b29d5df005e3eca80cb,HIL,Motor,fault_detection,True,0,22.0,4,critical
rfly_e36eb441663407f91fbe,HIL,Motor,fault_detection,False,0,,4,critical
rfly_d25bc8a6d48e901bbe6d,HIL,Motor,fault_detection,False,0,,3,critical
rfly_a2bcc52f983b6d95b62d,HIL,Motor,fault_detection,False,0,,4,critical
rfly_515187feb6cd84e9a6f2,HIL,Motor,fault_detection,False,0,,4,critical
rfly_d26d66d8188a666bfc1d,HIL,Motor,fault_detection,False,0,,4,critical
rfly_54c778c66a536cbd7f22,HIL,Motor,fault_detection,False,0,,4,critical
rfly_dd3be960b0ecadd2703b,HIL,Motor,fault_detection,False,0,,4,critical
rfly_5228f6089ff49ef743b2,HIL,Motor,fault_detection,False,0,,4,critical
rfly_19ed63ea0f79e0c6f7e4,HIL,Motor,fault_detection,False,0,,5,critical
rfly_f040c18262f8b7a335e1,HIL,Motor,fault_detection,True,0,26.0,6,critical
rfly_4cae0744335755e69739,HIL,Motor,fault_detection,False,0,,5,critical
rfly_1c05ebac77cd8c82969d,HIL,Motor,fault_detection,True,0,21.0,5,critical
rfly_8dd75877928b9c3ddb2c,HIL,Motor,fault_detection,True,0,23.0,4,critical
rfly_0e713903a373c5155ee3,HIL,Motor,fault_detection,False,0,,5,critical
rfly_08daaa693d7ff9a7b630,HIL,Motor,fault_detection,False,0,,5,critical
rfly_d3b71fd5754dcf46f8bc,HIL,Motor,fault_detection,False,0,,4,critical
rfly_20545515380ffc3d13d0,HIL,Motor,fault_detection,True,0,22.0,5,critical
rfly_6994e5ba04410965993d,HIL,Motor,fault_detection,False,0,,5,critical
rfly_57dcf456f81e46dd86ba,HIL,Motor,fault_detection,False,0,,3,critical
rfly_58ee4a34e2730aae8210,HIL,Motor,fault_detection,False,0,,5,critical
rfly_22d2ad5e0ab50722f5dd,HIL,Motor,fault_detection,True,0,20.0,4,critical
rfly_4b8c9b9743848e9a3f49,HIL,Motor,fault_detection,False,0,,4,critical
rfly_ff699b58b8319fd1e052,HIL,Motor,fault_detection,False,0,,5,critical
rfly_61ac19801d990b67dcf8,HIL,Motor,fault_detection,False,0,,4,critical
rfly_3faa26e06c51a6f29196,HIL,Motor,fault_detection,False,0,,5,critical
rfly_bcd9ac1f679ceda08684,HIL,Motor,fault_detection,False,0,,4,critical
rfly_6c159782bf7f2d3291c2,HIL,Motor,fault_detection,False,0,,4,critical
rfly_cd113e57e947a41726bf,HIL,Motor,fault_detection,False,0,,4,critical
rfly_3591231355b63cd67007,HIL,Motor,fault_detection,False,0,,4,critical
rfly_83feff84ddeb15dc59b6,HIL,Motor,fault_detection,False,0,,4,critical
rfly_ec31689ebd14044acede,HIL,Motor,fault_detection,True,0,21.0,5,critical
rfly_b68389fe77f0e542065c,HIL,Motor,fault_detection,False,0,,4,critical
rfly_840ff746014a4ef7a75d,HIL,Motor,fault_detection,False,0,,4,critical
rfly_89aa2b012ec0549a65af,HIL,Motor,fault_detection,False,0,,4,critical
rfly_5e3d45b794867bd23c69,HIL,Motor,fault_detection,False,0,,5,critical
rfly_8dcfc7c6fb8fd103f954,HIL,Motor,fault_detection,False,0,,4,critical
rfly_e3a75495d686da905a73,HIL,Motor,fault_detection,False,0,,3,critical
rfly_00e3e753f560b2f3ec54,HIL,Motor,fault_detection,False,0,,5,critical
rfly_1f4a790191300e80ae1a,HIL,Motor,fault_detection,False,0,,5,critical
rfly_837ff93e5bcf0d67a4c1,HIL,Motor,fault_detection,True,0,23.0,5,critical
rfly_b277e9f49c5796bf65ad,HIL,Motor,fault_detection,False,0,,4,critical
rfly_665dbcfc31120c3ce14e,HIL,Motor,fault_detection,True,0,23.0,4,critical
rfly_126775901434b71bc613,HIL,Motor,fault_detection,True,0,22.0,5,critical
rfly_eb16ade969723d902fb7,HIL,Motor,fault_detection,False,0,,4,critical
rfly_cef531b5c8a5234277c6,HIL,Motor,fault_detection,False,0,,5,critical
rfly_f3c0688cde1a976f26b5,HIL,Motor,fault_detection,False,0,,5,critical
rfly_15d426074cb60ae62016,HIL,Motor,fault_detection,False,0,,5,critical
rfly_1f71823149f417a07e1e,HIL,Motor,fault_detection,False,0,,4,critical
rfly_f01cedd791581b1d2346,HIL,Motor,fault_detection,True,0,24.0,5,critical
rfly_59904b487d12b60f3e47,HIL,Motor,fault_detection,False,0,,5,critical
rfly_6328a7b68dd0a3a21867,HIL,Motor,fault_detection,False,0,,4,critical
rfly_357b97f597424d6da94e,HIL,Motor,fault_detection,False,0,,5,critical
rfly_c3690c7474d5cadf5987,HIL,Motor,fault_detection,True,0,27.0,4,critical
rfly_928d197f40d5b4a1b6bc,HIL,Motor,fault_detection,True,0,22.0,4,critical
rfly_ea170b767bd4e8964bbc,HIL,Motor,fault_detection,False,0,,4,critical
rfly_e70ab9be3af0452ac148,HIL,Motor,fault_detection,False,0,,4,critical
rfly_a75f84020505af723ac4,HIL,Motor,fault_detection,False,0,,4,critical
rfly_55de049dad2f1c32befe,HIL,Motor,fault_detection,True,0,25.0,4,critical
rfly_5c76bc78eaafe2b1c9f8,HIL,Motor,fault_detection,True,0,27.0,4,critical
rfly_13943be3bcb5a6caa8ea,HIL,Motor,fault_detection,False,0,,4,critical
rfly_b1709ecb2c956679f328,HIL,Motor,fault_detection,False,0,,4,critical
rfly_041931241a456e8fc4c6,HIL,Motor,fault_detection,False,0,,5,critical
rfly_a5351e38f45bca5e919a,HIL,NoFault,normal_reference,False,0,,51,critical
rfly_4cb02b7e1899e7c92042,HIL,NoFault,normal_reference,False,0,,52,critical
rfly_0eadcff277b37493e278,HIL,NoFault,normal_reference,False,0,,37,critical
rfly_fc029852026f2837d538,HIL,NoFault,normal_reference,False,0,,38,critical
rfly_c85391554bfd0d17a17f,HIL,NoFault,normal_reference,False,0,,39,critical
