source_id,flight_label,eval_group,dominant_module,dominant_module_score,hypothesis
Real-Motor/acce/418_1/log_40_2023-6-2-11-03-30,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/acce/420_1/log_42_2023-6-2-11-12-16,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/acce/421_1/log_43_2023-6-2-11-15-50,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/acce/422_1/log_44_2023-6-2-11-19-24,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/acce/428_1/log_4_2023-6-2-14-09-48,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/acce/429_1/log_5_2023-6-2-14-13-26,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/acce/430_1/log_6_2023-6-2-14-18-00,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/326_1/log_46_2023-5-31-15-23-38,motor_fault,rfly_motor,itki_komutu,0.9911513223304832,actuator/motor hypothesis
Real-Motor/circling/327_1/log_47_2023-5-31-15-29-42,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/circling/328_1/log_50_2023-5-31-15-45-54,motor_fault,rfly_motor,itki_komutu,0.9877709286140386,actuator/motor hypothesis
Real-Motor/circling/328_3/log_12_2023-6-7-08-34-04,motor_fault,rfly_motor,itki_komutu,0.9877709286140386,actuator/motor hypothesis
Real-Motor/circling/329_2/log_13_2023-6-7-08-41-08,motor_fault,rfly_motor,itki_komutu,0.989162855438457,actuator/motor hypothesis
Real-Motor/circling/330_1/log_52_2023-5-31-15-55-38,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/330_2/log_14_2023-6-7-08-47-16,motor_fault,rfly_motor,itki_komutu,0.9959236428713462,actuator/motor hypothesis
Real-Motor/circling/331_1/log_53_2023-5-31-16-00-30,motor_fault,rfly_motor,itki_komutu,0.992344402465699,actuator/motor hypothesis
Real-Motor/circling/332_2/log_16_2023-6-7-08-58-16,motor_fault,rfly_motor,itki_komutu,0.9929409425333068,actuator/motor hypothesis
Real-Motor/circling/333_1/log_55_2023-5-31-16-09-28,motor_fault,rfly_motor,itki_komutu,0.9963213362497514,actuator/motor hypothesis
Real-Motor/circling/334_1/log_56_2023-5-31-16-22-28,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/circling/334_2/log_57_2023-5-31-16-32-28,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/circling/334_3/log_18_2023-6-7-09-11-24,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/circling/336_1/log_20_2023-6-7-09-27-20,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/circling/337_1/log_21_2023-6-7-09-35-08,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/338_1/log_0_2023-6-7-16-26-50,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/339_1/log_1_2023-6-7-16-32-14,motor_fault,rfly_motor,itki_komutu,0.992344402465699,actuator/motor hypothesis
Real-Motor/circling/340_1/log_2_2023-6-7-16-36-12,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/341_1/log_1_2023-6-9-08-30-46,motor_fault,rfly_motor,itki_komutu,0.9911513223304832,actuator/motor hypothesis
Real-Motor/circling/342_1/log_2_2023-6-9-08-36-02,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/circling/343_1/log_3_2023-6-9-08-40-46,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/344_1/log_4_2023-6-9-08-45-46,motor_fault,rfly_motor,itki_komutu,0.9955259494929409,actuator/motor hypothesis
Real-Motor/circling/345_1/log_5_2023-6-9-08-50-56,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/346_1/log_6_2023-6-9-08-56-06,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/347_1/log_7_2023-6-9-09-02-04,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/circling/348_1/log_8_2023-6-9-09-16-24,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/350_1/log_10_2023-6-9-09-28-10,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/351_1/log_11_2023-6-9-09-36-18,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/352_1/log_12_2023-6-9-09-42-34,motor_fault,rfly_motor,itki_komutu,0.9953271028037384,actuator/motor hypothesis
Real-Motor/circling/353_1/log_13_2023-6-9-09-48-18,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/354_1/log_14_2023-6-9-09-53-56,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/356_1/log_16_2023-6-9-11-26-58,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/circling/357_1/log_0_2023-6-9-17-20-14,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/circling/358_1/log_1_2023-6-9-17-28-00,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/359_1/log_2_2023-6-9-17-32-44,motor_fault,rfly_motor,itki_komutu,0.9973155696957645,actuator/motor hypothesis
Real-Motor/circling/360_1/log_3_2023-6-9-17-37-16,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/circling/362_1/log_5_2023-6-9-17-47-52,motor_fault,rfly_motor,itki_komutu,0.9967190296281567,actuator/motor hypothesis
Real-Motor/circling/365_1/log_1_2023-6-10-08-07-42,motor_fault,rfly_motor,itki_komutu,0.9925432491549016,actuator/motor hypothesis
Real-Motor/hover/10_1/log_4_2023-5-17-15-31-28,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/11_1/log_5_2023-5-17-15-39-34,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/13_1/log_7_2023-5-17-15-47-34,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/14_1/log_8_2023-5-17-15-52-16,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/15_1/log_9_2023-5-17-15-56-42,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/16_1/log_10_2023-5-17-16-01-50,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/17_1/log_11_2023-5-17-16-06-52,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/18_1/log_12_2023-5-17-16-12-26,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/19_1/log_13_2023-5-17-16-19-30,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/1_1/log_1_2023-5-17-10-10-50,motor_fault,rfly_motor,itki_komutu,0.990753628952078,actuator/motor hypothesis
Real-Motor/hover/21_1/log_15_2023-5-17-16-29-40,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/22_1/log_16_2023-5-17-16-35-00,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/23_1/log_17_2023-5-17-16-39-20,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/23_2/log_18_2023-5-17-16-44-28,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/25_1/log_20_2023-5-17-16-57-36,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/26_1/log_21_2023-5-17-17-03-28,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/27_1/log_22_2023-5-17-17-08-00,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/28_1/log_23_2023-5-17-17-13-22,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/29_1/log_24_2023-5-17-17-19-20,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/2_1/log_2_2023-5-17-10-15-18,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/32_1/log_2_2023-5-18-10-01-42,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/33_1/log_3_2023-5-18-10-05-28,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/34_1/log_4_2023-5-18-10-09-58,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/36_1/log_6_2023-5-18-10-19-06,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/hover/37_1/log_2_2023-5-18-14-23-48,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/3_1/log_3_2023-5-17-10-19-36,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/4_1/log_4_2023-5-17-10-25-20,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/5_1/log_5_2023-5-17-10-30-58,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/6_1/log_7_2023-5-17-10-42-14,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/7_1/log_8_2023-5-17-10-46-46,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/hover/8_1/log_1_2023-5-17-15-19-02,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/velocity/247_1/log_43_2023-5-31-15-10-46,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/velocity/248_1/log_44_2023-5-31-15-14-30,motor_fault,rfly_motor,itki_komutu,0.9911513223304832,actuator/motor hypothesis
Real-Motor/velocity/248_2/log_0_2023-6-1-09-14-02,motor_fault,rfly_motor,itki_komutu,0.9877709286140386,actuator/motor hypothesis
Real-Motor/velocity/249_1/log_45_2023-5-31-15-17-46,motor_fault,rfly_motor,itki_komutu,0.988566315370849,actuator/motor hypothesis
Real-Motor/velocity/249_2/log_1_2023-6-1-09-18-16,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/velocity/250_1/log_58_2023-5-31-16-38-34,motor_fault,rfly_motor,itki_komutu,0.9901570888844701,actuator/motor hypothesis
Real-Motor/velocity/252_1/log_2_2023-6-1-09-24-28,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/velocity/253_1/log_3_2023-6-1-09-28-40,motor_fault,rfly_motor,itki_komutu,0.9977132630741699,actuator/motor hypothesis
Real-Motor/velocity/255_1/log_61_2023-5-31-16-54-26,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/velocity/256_1/log_4_2023-6-1-09-35-42,motor_fault,rfly_motor,itki_komutu,0.9784251342215152,actuator/motor hypothesis
Real-Motor/velocity/257_1/log_5_2023-6-1-09-39-00,motor_fault,rfly_motor,itki_komutu,0.9959236428713462,actuator/motor hypothesis
Real-Motor/velocity/258_1/log_62_2023-5-31-16-59-00,motor_fault,rfly_motor,itki_komutu,0.9883674686816465,actuator/motor hypothesis
Real-Motor/velocity/259_1/log_63_2023-5-31-17-02-30,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/velocity/261_1/log_7_2023-6-1-09-46-48,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/velocity/262_1/log_64_2023-5-31-17-06-26,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/velocity/263_1/log_65_2023-5-31-17-23-28,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/velocity/265_1/log_9_2023-6-1-09-54-44,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/velocity/266_1/log_11_2023-6-1-10-01-22,motor_fault,rfly_motor,itki_komutu,0.9945317160469278,actuator/motor hypothesis
Real-Motor/velocity/267_1/log_12_2023-6-1-10-09-58,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/velocity/268_1/log_13_2023-6-1-10-13-02,motor_fault,rfly_motor,itki_komutu,0.9897593955060648,actuator/motor hypothesis
Real-Motor/velocity/269_1/log_14_2023-6-1-10-21-06,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/velocity/270_1/log_15_2023-6-1-10-24-26,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/velocity/272_1/log_17_2023-6-1-10-33-36,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/velocity/275_1/log_20_2023-6-1-10-44-28,motor_fault,rfly_motor,itki_komutu,0.992344402465699,actuator/motor hypothesis
Real-Motor/velocity/278_1/log_23_2023-6-1-11-00-40,motor_fault,rfly_motor,itki_komutu,0.9963213362497514,actuator/motor hypothesis
Real-Motor/velocity/279_1/log_24_2023-6-1-11-04-10,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/velocity/280_1/log_25_2023-6-1-11-07-18,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/velocity/281_1/log_26_2023-6-1-11-11-24,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/velocity/282_1/log_27_2023-6-1-11-15-28,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/velocity/283_1/log_29_2023-6-1-11-22-54,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/velocity/285_1/log_1_2023-6-1-15-22-30,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/111_1/log_19_2023-5-22-16-12-04,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/112_1/log_20_2023-5-22-16-22-00,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/waypoint/113_1/log_21_2023-5-22-16-35-42,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/114_1/log_22_2023-5-22-16-46-52,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/waypoint/117_1/log_25_2023-5-22-17-28-06,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/117_2/log_8_2023-5-23-14-52-06,motor_fault,rfly_motor,itki_komutu,0.9977132630741699,actuator/motor hypothesis
Real-Motor/waypoint/118_1/log_9_2023-5-23-14-59-40,motor_fault,rfly_motor,itki_komutu,0.9911513223304832,actuator/motor hypothesis
Real-Motor/waypoint/124_1/log_17_2023-5-23-15-50-48,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/125_1/log_18_2023-5-23-15-59-16,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/waypoint/126_1/log_19_2023-5-23-16-13-02,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/128_1/log_22_2023-5-23-16-27-04,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/129_1/log_23_2023-5-23-16-33-28,motor_fault,rfly_motor,itki_komutu,0.9973155696957645,actuator/motor hypothesis
Real-Motor/waypoint/130_1/log_24_2023-5-23-16-41-28,motor_fault,rfly_motor,itki_komutu,0.9955259494929409,actuator/motor hypothesis
Real-Motor/waypoint/131_1/log_25_2023-5-23-16-47-56,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/132_1/log_26_2023-5-23-17-14-18,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/133_1/log_27_2023-5-23-17-19-32,motor_fault,rfly_motor,itki_komutu,0.9903559355736727,actuator/motor hypothesis
Real-Motor/waypoint/134_1/log_28_2023-5-23-17-25-32,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/135_1/log_0_2023-5-24-09-43-26,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/136_1/log_1_2023-5-24-09-49-10,motor_fault,rfly_motor,itki_komutu,0.9734539669914496,actuator/motor hypothesis
Real-Motor/waypoint/137_1/log_2_2023-5-24-09-55-42,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/138_1/log_3_2023-5-24-10-00-26,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/139_1/log_18_2023-5-25-09-06-52,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/140_1/log_19_2023-5-25-09-12-26,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/141_1/log_20_2023-5-25-09-17-56,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/142_1/log_0_2023-5-26-07-27-00,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/143_1/log_2_2023-5-26-07-38-06,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/146_1/log_6_2023-5-26-07-58-22,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/147_1/log_7_2023-5-26-08-03-10,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/148_2/log_9_2023-5-26-08-17-18,motor_fault,rfly_motor,itki_komutu,0.9897593955060648,actuator/motor hypothesis
Real-Motor/waypoint/149_1/log_10_2023-5-26-08-23-44,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/150_2/log_12_2023-5-26-08-32-46,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/151_1/log_13_2023-5-26-08-39-48,motor_fault,rfly_motor,itki_komutu,0.9877709286140386,actuator/motor hypothesis
Real-Motor/waypoint/152_1/log_14_2023-5-26-08-44-44,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/154_1/log_16_2023-5-26-08-56-30,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/155_1/log_17_2023-5-26-09-01-14,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/156_1/log_18_2023-5-26-09-07-16,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/waypoint/157_1/log_19_2023-5-26-09-12-58,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/161_1/log_23_2023-5-26-09-57-06,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/163_1/log_26_2023-5-26-10-13-42,motor_fault,rfly_motor,itki_komutu,0.9963213362497514,actuator/motor hypothesis
Real-Motor/waypoint/165_1/log_28_2023-5-26-10-28-34,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/167_1/log_30_2023-5-26-10-38-42,motor_fault,rfly_motor,itki_komutu,0.992344402465699,actuator/motor hypothesis
Real-Motor/waypoint/168_1/log_31_2023-5-26-10-44-52,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/169_1/log_32_2023-5-26-10-52-26,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/170_1/log_33_2023-5-26-11-07-16,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/172_1/log_36_2023-5-26-11-24-22,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/174_1/log_2_2023-5-26-14-16-26,motor_fault,rfly_motor,itki_komutu,0.9973155696957645,actuator/motor hypothesis
Real-Motor/waypoint/174_2/log_3_2023-5-26-14-24-56,motor_fault,rfly_motor,itki_komutu,0.9973155696957645,actuator/motor hypothesis
Real-Motor/waypoint/175_1/log_4_2023-5-26-14-35-50,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/176_1/log_5_2023-5-26-14-42-48,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/177_1/log_6_2023-5-26-14-49-14,motor_fault,rfly_motor,itki_komutu,0.9977132630741699,actuator/motor hypothesis
Real-Motor/waypoint/178_1/log_7_2023-5-26-14-55-32,motor_fault,rfly_motor,itki_komutu,0.9965201829389541,actuator/motor hypothesis
Real-Motor/waypoint/180_1/log_9_2023-5-26-15-09-30,motor_fault,rfly_motor,itki_komutu,0.9995028832769934,actuator/motor hypothesis
Real-Motor/waypoint/181_1/log_10_2023-5-26-15-15-26,motor_fault,rfly_motor,itki_komutu,0.9877709286140386,actuator/motor hypothesis
Real-Motor/waypoint/182_1/log_11_2023-5-26-15-21-08,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/waypoint/183_1/log_12_2023-5-26-15-29-46,motor_fault,rfly_motor,itki_komutu,0.9957247961821436,actuator/motor hypothesis
Real-Motor/waypoint/184_1/log_13_2023-5-26-15-34-24,motor_fault,rfly_motor,itki_komutu,0.9977132630741699,actuator/motor hypothesis
Real-Motor/waypoint/185_1/log_14_2023-5-26-15-46-26,motor_fault,rfly_motor,itki_komutu,0.9977132630741699,actuator/motor hypothesis
Real-No_Fault/acce/452_1/log_77_2023-6-15-10-36-00,normal,rfly_normal,itki_komutu,0.9877709286140386,actuator/motor hypothesis
Real-No_Fault/acce/453_1/log_79_2023-6-15-10-45-08,normal,rfly_normal,itki_komutu,0.9776297474647048,actuator/motor hypothesis
Real-No_Fault/acce/454_1/log_80_2023-6-15-10-48-56,normal,rfly_normal,itki_komutu,0.9790216742891231,actuator/motor hypothesis
Real-No_Fault/acce/457_1/log_83_2023-6-15-10-59-54,normal,rfly_normal,itki_komutu,0.9919467090872937,actuator/motor hypothesis
Real-No_Fault/circling/405_1/log_55_2023-6-15-08-45-50,normal,rfly_normal,itki_komutu,0.9877709286140386,actuator/motor hypothesis
Real-No_Fault/hover/101_1/log_5_2023-5-25-07-59-06,normal,rfly_normal,itki_komutu,0.9911513223304832,actuator/motor hypothesis
Real-No_Fault/hover/102_1/log_6_2023-5-25-08-08-56,normal,rfly_normal,itki_komutu,0.9911513223304832,actuator/motor hypothesis
Real-No_Fault/hover/103_1/log_7_2023-5-25-08-12-22,normal,rfly_normal,itki_komutu,0.9897593955060648,actuator/motor hypothesis
Real-No_Fault/hover/108_1/log_14_2023-5-25-08-46-48,normal,rfly_normal,itki_komutu,0.9913501690196859,actuator/motor hypothesis
Real-No_Fault/waypoint/237_1/log_1_2023-5-31-08-02-54,normal,rfly_normal,itki_komutu,0.9877709286140386,actuator/motor hypothesis
Real-No_Fault/waypoint/239_1/log_3_2023-5-31-08-16-18,normal,rfly_normal,itki_komutu,0.9911513223304832,actuator/motor hypothesis
Real-No_Fault/waypoint/243_1/log_7_2023-5-31-08-38-38,normal,rfly_normal,itki_komutu,0.9788228275999205,actuator/motor hypothesis
Real-Sensors/acce-GPS/450_1/log_74_2023-6-15-10-16-30,sensor_acce_gps_fault,rfly_sensor,itki_komutu,0.9911513223304832,actuator/motor hypothesis
